state,district,quarter,property_type,sales_count,total_value_rm,mean_price_rm,median_price_rm,p25_price_rm,p75_price_rm,under_300k,under_500k
Sarawak,Bahagian Betong,2024Q3,detached,1.0,33000.0,33000.0,33000.0,33000.0,33000.0,1.0,1.0
Sarawak,Bahagian Betong,2024Q3,terrace,3.0,870000.0,290000.0,340000.0,255000.0,350000.0,1.0,3.0
Sarawak,Bahagian Betong,2024Q4,all,3.0,939000.0,313000.0,370000.0,270000.0,384500.0,1.0,3.0
Sarawak,Bahagian Betong,2024Q4,terrace,3.0,939000.0,313000.0,370000.0,270000.0,384500.0,1.0,3.0
Sarawak,Bahagian Betong,2025Q1,all,2.0,260000.0,130000.0,130000.0,90000.0,170000.0,2.0,2.0
Sarawak,Bahagian Betong,2025Q1,detached,1.0,50000.0,50000.0,50000.0,50000.0,50000.0,1.0,1.0
Sarawak,Bahagian Betong,2025Q1,terrace,1.0,210000.0,210000.0,210000.0,210000.0,210000.0,1.0,1.0
Sarawak,Bahagian Betong,2025Q3,all,1.0,355000.0,355000.0,355000.0,355000.0,355000.0,0.0,1.0
Sarawak,Bahagian Betong,2025Q3,terrace,1.0,355000.0,355000.0,355000.0,355000.0,355000.0,0.0,1.0
Sarawak,Bahagian Betong,2025Q4,all,2.0,821000.0,410500.0,410500.0,402750.0,418250.0,0.0,2.0
Sarawak,Bahagian Betong,2025Q4,terrace,2.0,821000.0,410500.0,410500.0,402750.0,418250.0,0.0,2.0
Sarawak,Bahagian Betong,2026Q1,all,2.0,330000.0,165000.0,165000.0,102500.0,227500.0,2.0,2.0
Sarawak,Bahagian Betong,2026Q1,detached,1.0,40000.0,40000.0,40000.0,40000.0,40000.0,1.0,1.0
Sarawak,Bahagian Betong,2026Q1,terrace,1.0,290000.0,290000.0,290000.0,290000.0,290000.0,1.0,1.0
Sarawak,Bahagian Betong,2026Q2,all,4.0,1080000.0,270000.0,300000.0,257500.0,312500.0,3.0,4.0
Sarawak,Bahagian Betong,2026Q2,low_cost_house,1.0,130000.0,130000.0,130000.0,130000.0,130000.0,1.0,1.0
Sarawak,Bahagian Betong,2026Q2,terrace,3.0,950000.0,316666.67,300000.0,300000.0,325000.0,2.0,3.0
Sarawak,Bahagian Bintulu,2024Q1,all,60.0,29560000.0,492666.67,499500.0,358750.0,592500.0,10.0,34.0
Sarawak,Bahagian Bintulu,2024Q1,condo,3.0,1569000.0,523000.0,515000.0,474500.0,567500.0,0.0,1.0
Sarawak,Bahagian Bintulu,2024Q1,detached,3.0,1710000.0,570000.0,380000.0,365000.0,680000.0,0.0,2.0
Sarawak,Bahagian Bintulu,2024Q1,low_cost_flat,4.0,385000.0,96250.0,92500.0,80000.0,108750.0,4.0,4.0
Sarawak,Bahagian Bintulu,2024Q1,low_cost_house,9.0,2925000.0,325000.0,350000.0,280000.0,370000.0,4.0,9.0
Sarawak,Bahagian Bintulu,2024Q1,semi_detached,9.0,6650000.0,738888.89,800000.0,530000.0,890000.0,0.0,2.0
Sarawak,Bahagian Bintulu,2024Q1,terrace,32.0,16321000.0,510031.25,525000.0,415000.0,592500.0,2.0,16.0
Sarawak,Bahagian Bintulu,2024Q2,all,65.0,29961000.0,460938.46,420000.0,270000.0,560000.0,22.0,40.0
Sarawak,Bahagian Bintulu,2024Q2,condo,13.0,5976000.0,459692.31,480000.0,260000.0,520000.0,4.0,9.0
Sarawak,Bahagian Bintulu,2024Q2,detached,4.0,3873000.0,968250.0,900500.0,725000.0,1143750.0,0.0,0.0
Sarawak,Bahagian Bintulu,2024Q2,low_cost_flat,11.0,1060000.0,96363.64,80000.0,60000.0,97500.0,11.0,11.0
Sarawak,Bahagian Bintulu,2024Q2,low_cost_house,12.0,3915000.0,326250.0,310000.0,300000.0,356250.0,6.0,12.0
Sarawak,Bahagian Bintulu,2024Q2,semi_detached,6.0,4595000.0,765833.33,740000.0,681250.0,945000.0,0.0,1.0
Sarawak,Bahagian Bintulu,2024Q2,terrace,19.0,10542000.0,554842.11,550000.0,499500.0,597500.0,1.0,7.0
Sarawak,Bahagian Bintulu,2024Q3,all,50.0,22717000.0,454340.0,400000.0,320000.0,575000.0,12.0,36.0
Sarawak,Bahagian Bintulu,2024Q3,condo,9.0,2845000.0,316111.11,320000.0,250000.0,340000.0,3.0,9.0
Sarawak,Bahagian Bintulu,2024Q3,detached,3.0,2585000.0,861666.67,1000000.0,727500.0,1065000.0,0.0,1.0
Sarawak,Bahagian Bintulu,2024Q3,low_cost_flat,4.0,640000.0,160000.0,160000.0,102500.0,217500.0,4.0,4.0
Sarawak,Bahagian Bintulu,2024Q3,low_cost_house,11.0,3217000.0,292454.55,320000.0,231000.0,380000.0,5.0,11.0
Sarawak,Bahagian Bintulu,2024Q3,semi_detached,3.0,1950000.0,650000.0,380000.0,375000.0,790000.0,0.0,2.0
Sarawak,Bahagian Bintulu,2024Q3,terrace,20.0,11480000.0,574000.0,570000.0,496000.0,652500.0,0.0,9.0
Sarawak,Bahagian Bintulu,2024Q4,all,25.0,12628000.0,505120.0,539000.0,300000.0,670000.0,7.0,12.0
Sarawak,Bahagian Bintulu,2024Q4,condo,4.0,1689000.0,422250.0,434500.0,307500.0,549250.0,1.0,2.0
Sarawak,Bahagian Bintulu,2024Q4,detached,2.0,800000.0,400000.0,400000.0,350000.0,450000.0,1.0,2.0
Sarawak,Bahagian Bintulu,2024Q4,flat,1.0,195000.0,195000.0,195000.0,195000.0,195000.0,1.0,1.0
Sarawak,Bahagian Bintulu,2024Q4,low_cost_flat,2.0,224000.0,112000.0,112000.0,105500.0,118500.0,2.0,2.0
Sarawak,Bahagian Bintulu,2024Q4,low_cost_house,3.0,910000.0,303333.33,270000.0,265000.0,325000.0,2.0,3.0
Sarawak,Bahagian Bintulu,2024Q4,semi_detached,5.0,3810000.0,762000.0,780000.0,750000.0,780000.0,0.0,0.0
Sarawak,Bahagian Bintulu,2024Q4,terrace,8.0,5000000.0,625000.0,605000.0,527500.0,697500.0,0.0,2.0
Sarawak,Bahagian Bintulu,2025Q1,all,21.0,8575000.0,408333.33,420000.0,260000.0,550000.0,6.0,15.0
Sarawak,Bahagian Bintulu,2025Q1,condo,1.0,245000.0,245000.0,245000.0,245000.0,245000.0,1.0,1.0
Sarawak,Bahagian Bintulu,2025Q1,detached,1.0,550000.0,550000.0,550000.0,550000.0,550000.0,0.0,0.0
Sarawak,Bahagian Bintulu,2025Q1,low_cost_flat,2.0,230000.0,115000.0,115000.0,97500.0,132500.0,2.0,2.0
Sarawak,Bahagian Bintulu,2025Q1,low_cost_house,9.0,2905000.0,322777.78,345000.0,260000.0,400000.0,3.0,9.0
Sarawak,Bahagian Bintulu,2025Q1,semi_detached,3.0,1650000.0,550000.0,500000.0,475000.0,600000.0,0.0,2.0
Sarawak,Bahagian Bintulu,2025Q1,terrace,5.0,2995000.0,599000.0,600000.0,550000.0,660000.0,0.0,1.0
Sarawak,Bahagian Bintulu,2025Q2,all,26.0,13750000.0,528846.15,495000.0,260000.0,667500.0,9.0,15.0
Sarawak,Bahagian Bintulu,2025Q2,condo,2.0,1490000.0,745000.0,745000.0,617500.0,872500.0,0.0,1.0
Sarawak,Bahagian Bintulu,2025Q2,detached,4.0,2660000.0,665000.0,680000.0,220000.0,1125000.0,2.0,2.0
Sarawak,Bahagian Bintulu,2025Q2,low_cost_flat,2.0,490000.0,245000.0,245000.0,237500.0,252500.0,2.0,2.0
Sarawak,Bahagian Bintulu,2025Q2,low_cost_house,6.0,2240000.0,373333.33,380000.0,310000.0,427500.0,2.0,6.0
Sarawak,Bahagian Bintulu,2025Q2,semi_detached,2.0,1760000.0,880000.0,880000.0,720000.0,1040000.0,0.0,0.0
Sarawak,Bahagian Bintulu,2025Q2,terrace,10.0,5110000.0,511000.0,595000.0,252500.0,667500.0,3.0,4.0
Sarawak,Bahagian Bintulu,2025Q3,all,25.0,11688000.0,467520.0,470000.0,330000.0,680000.0,6.0,15.0
Sarawak,Bahagian Bintulu,2025Q3,low_cost_flat,3.0,390000.0,130000.0,90000.0,70000.0,170000.0,3.0,3.0
Sarawak,Bahagian Bintulu,2025Q3,low_cost_house,11.0,3353000.0,304818.18,350000.0,194500.0,405000.0,3.0,11.0
Sarawak,Bahagian Bintulu,2025Q3,semi_detached,3.0,2260000.0,753333.33,680000.0,640000.0,830000.0,0.0,0.0
Sarawak,Bahagian Bintulu,2025Q3,terrace,8.0,5685000.0,710625.0,717500.0,625000.0,775000.0,0.0,1.0
Sarawak,Bahagian Bintulu,2025Q4,all,25.0,12098000.0,483920.0,450000.0,300000.0,622000.0,7.0,15.0
Sarawak,Bahagian Bintulu,2025Q4,condo,2.0,1123000.0,561500.0,561500.0,430750.0,692250.0,1.0,1.0
Sarawak,Bahagian Bintulu,2025Q4,detached,1.0,500000.0,500000.0,500000.0,500000.0,500000.0,0.0,1.0
Sarawak,Bahagian Bintulu,2025Q4,low_cost_flat,4.0,355000.0,88750.0,80000.0,80000.0,88750.0,4.0,4.0
Sarawak,Bahagian Bintulu,2025Q4,low_cost_house,6.0,2020000.0,336666.67,360000.0,310000.0,410000.0,2.0,5.0
Sarawak,Bahagian Bintulu,2025Q4,semi_detached,3.0,3078000.0,1026000.0,780000.0,695000.0,1234000.0,0.0,0.0
Sarawak,Bahagian Bintulu,2025Q4,terrace,9.0,5022000.0,558000.0,510000.0,450000.0,660000.0,0.0,4.0
Sarawak,Bahagian Bintulu,2026Q1,all,13.0,7774000.0,598000.0,600000.0,400000.0,675000.0,1.0,4.0
Sarawak,Bahagian Bintulu,2026Q1,condo,1.0,250000.0,250000.0,250000.0,250000.0,250000.0,1.0,1.0
Sarawak,Bahagian Bintulu,2026Q1,detached,1.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,0.0,0.0
Sarawak,Bahagian Bintulu,2026Q1,low_cost_house,3.0,1050000.0,350000.0,330000.0,325000.0,365000.0,0.0,3.0
Sarawak,Bahagian Bintulu,2026Q1,semi_detached,1.0,650000.0,650000.0,650000.0,650000.0,650000.0,0.0,0.0
Sarawak,Bahagian Bintulu,2026Q1,terrace,7.0,4524000.0,646285.71,630000.0,600000.0,687000.0,0.0,0.0
Sarawak,Bahagian Bintulu,2026Q2,all,21.0,10255000.0,488333.33,460000.0,320000.0,570000.0,5.0,11.0
Sarawak,Bahagian Bintulu,2026Q2,condo,2.0,1090000.0,545000.0,545000.0,527500.0,562500.0,0.0,0.0
Sarawak,Bahagian Bintulu,2026Q2,flat,1.0,220000.0,220000.0,220000.0,220000.0,220000.0,1.0,1.0
Sarawak,Bahagian Bintulu,2026Q2,low_cost_flat,1.0,210000.0,210000.0,210000.0,210000.0,210000.0,1.0,1.0
Sarawak,Bahagian Bintulu,2026Q2,low_cost_house,8.0,2545000.0,318125.0,325000.0,265000.0,367500.0,3.0,8.0
Sarawak,Bahagian Bintulu,2026Q2,semi_detached,2.0,2050000.0,1025000.0,1025000.0,937500.0,1112500.0,0.0,0.0
Sarawak,Bahagian Bintulu,2026Q2,terrace,7.0,4140000.0,591428.57,570000.0,560000.0,610000.0,0.0,1.0
Sarawak,Bahagian Kapit,2024Q1,all,5.0,1601000.0,320200.0,350000.0,334000.0,380000.0,1.0,5.0
Sarawak,Bahagian Kapit,2024Q1,low_cost_flat,1.0,92000.0,92000.0,92000.0,92000.0,92000.0,1.0,1.0
Sarawak,Bahagian Kapit,2024Q1,terrace,4.0,1509000.0,377250.0,365000.0,346000.0,396250.0,0.0,4.0
Sarawak,Bahagian Kapit,2024Q3,all,7.0,2590000.0,370000.0,340000.0,285000.0,405000.0,3.0,6.0
Sarawak,Bahagian Kapit,2024Q3,low_cost_house,3.0,690000.0,230000.0,280000.0,200000.0,285000.0,3.0,3.0
Sarawak,Bahagian Kapit,2024Q3,semi_detached,1.0,750000.0,750000.0,750000.0,750000.0,750000.0,0.0,0.0
Sarawak,Bahagian Kapit,2024Q3,terrace,3.0,1150000.0,383333.33,380000.0,360000.0,405000.0,0.0,3.0
Sarawak,Bahagian Kapit,2024Q4,all,3.0,1010000.0,336666.67,350000.0,315000.0,365000.0,1.0,3.0
Sarawak,Bahagian Kapit,2024Q4,low_cost_house,1.0,280000.0,280000.0,280000.0,280000.0,280000.0,1.0,1.0
Sarawak,Bahagian Kapit,2024Q4,terrace,2.0,730000.0,365000.0,365000.0,357500.0,372500.0,0.0,2.0
Sarawak,Bahagian Kapit,2025Q2,all,2.0,430000.0,215000.0,215000.0,182500.0,247500.0,2.0,2.0
Sarawak,Bahagian Kapit,2025Q2,low_cost_house,2.0,430000.0,215000.0,215000.0,182500.0,247500.0,2.0,2.0
Sarawak,Bahagian Kapit,2025Q4,all,1.0,550000.0,550000.0,550000.0,550000.0,550000.0,0.0,0.0
Sarawak,Bahagian Kapit,2025Q4,semi_detached,1.0,550000.0,550000.0,550000.0,550000.0,550000.0,0.0,0.0
Sarawak,Bahagian Kapit,2026Q1,all,1.0,280000.0,280000.0,280000.0,280000.0,280000.0,1.0,1.0
Sarawak,Bahagian Kapit,2026Q1,low_cost_house,1.0,280000.0,280000.0,280000.0,280000.0,280000.0,1.0,1.0
Sarawak,Bahagian Kuching,2024Q1,all,332.0,151560000.0,456506.02,400000.0,263750.0,568500.0,109.0,231.0
Sarawak,Bahagian Kuching,2024Q1,cluster,4.0,1063000.0,265750.0,261500.0,253500.0,273750.0,4.0,4.0
Sarawak,Bahagian Kuching,2024Q1,condo,107.0,48263000.0,451056.07,465000.0,334000.0,561500.0,23.0,69.0
Sarawak,Bahagian Kuching,2024Q1,detached,20.0,20217000.0,1010850.0,855000.0,750000.0,1332500.0,2.0,4.0
Sarawak,Bahagian Kuching,2024Q1,flat,8.0,1090000.0,136250.0,137500.0,97000.0,170000.0,8.0,8.0
Sarawak,Bahagian Kuching,2024Q1,low_cost_flat,13.0,964000.0,74153.85,67000.0,65000.0,70000.0,13.0,13.0
Sarawak,Bahagian Kuching,2024Q1,low_cost_house,19.0,4005000.0,210789.47,210000.0,187500.0,241500.0,19.0,19.0
Sarawak,Bahagian Kuching,2024Q1,semi_detached,31.0,21624000.0,697548.39,660000.0,442500.0,870000.0,0.0,12.0
Sarawak,Bahagian Kuching,2024Q1,terrace,126.0,52628000.0,417682.54,387000.0,290000.0,493750.0,38.0,99.0
Sarawak,Bahagian Kuching,2024Q1,townhouse,4.0,1706000.0,426500.0,379000.0,267500.0,538000.0,2.0,3.0
Sarawak,Bahagian Kuching,2024Q2,all,336.0,159717000.0,475348.21,420000.0,267500.0,602500.0,105.0,220.0
Sarawak,Bahagian Kuching,2024Q2,cluster,4.0,983000.0,245750.0,256500.0,238750.0,263500.0,4.0,4.0
Sarawak,Bahagian Kuching,2024Q2,condo,89.0,42984000.0,482966.29,500000.0,310000.0,600000.0,21.0,47.0
Sarawak,Bahagian Kuching,2024Q2,detached,10.0,7493000.0,749300.0,702500.0,441250.0,1125000.0,2.0,4.0
Sarawak,Bahagian Kuching,2024Q2,flat,10.0,1515000.0,151500.0,137500.0,112500.0,165000.0,10.0,10.0
Sarawak,Bahagian Kuching,2024Q2,low_cost_flat,14.0,988000.0,70571.43,69000.0,68000.0,72250.0,14.0,14.0
Sarawak,Bahagian Kuching,2024Q2,low_cost_house,23.0,4824000.0,209739.13,200000.0,175500.0,240000.0,20.0,23.0
Sarawak,Bahagian Kuching,2024Q2,semi_detached,42.0,33870000.0,806428.57,654000.0,452500.0,1030000.0,1.0,18.0
Sarawak,Bahagian Kuching,2024Q2,terrace,136.0,63454000.0,466573.53,405000.0,327500.0,600000.0,31.0,94.0
Sarawak,Bahagian Kuching,2024Q2,townhouse,8.0,3606000.0,450750.0,454000.0,345000.0,530000.0,2.0,6.0
Sarawak,Bahagian Kuching,2024Q3,all,329.0,148125000.0,450227.96,380000.0,260000.0,540000.0,111.0,236.0
Sarawak,Bahagian Kuching,2024Q3,cluster,1.0,258000.0,258000.0,258000.0,258000.0,258000.0,1.0,1.0
Sarawak,Bahagian Kuching,2024Q3,condo,96.0,39946000.0,416104.17,380000.0,260000.0,580000.0,30.0,62.0
Sarawak,Bahagian Kuching,2024Q3,detached,9.0,13907000.0,1545222.22,800000.0,57000.0,2180000.0,4.0,4.0
Sarawak,Bahagian Kuching,2024Q3,flat,9.0,1126000.0,125111.11,125000.0,105000.0,150000.0,9.0,9.0
Sarawak,Bahagian Kuching,2024Q3,low_cost_flat,12.0,911000.0,75916.67,75000.0,68750.0,78500.0,12.0,12.0
Sarawak,Bahagian Kuching,2024Q3,low_cost_house,21.0,4638000.0,220857.14,220000.0,200000.0,240000.0,21.0,21.0
Sarawak,Bahagian Kuching,2024Q3,semi_detached,24.0,16325000.0,680208.33,610000.0,466000.0,725000.0,0.0,11.0
Sarawak,Bahagian Kuching,2024Q3,terrace,145.0,65790000.0,453724.14,400000.0,340000.0,520000.0,31.0,107.0
Sarawak,Bahagian Kuching,2024Q3,townhouse,12.0,5224000.0,435333.33,370000.0,319000.0,505000.0,3.0,9.0
Sarawak,Bahagian Kuching,2024Q4,all,130.0,48056000.0,369661.54,395000.0,159250.0,518750.0,55.0,95.0
Sarawak,Bahagian Kuching,2024Q4,condo,35.0,13571000.0,387742.86,420000.0,135000.0,580000.0,15.0,23.0
Sarawak,Bahagian Kuching,2024Q4,detached,8.0,2110000.0,263750.0,185000.0,122500.0,450000.0,5.0,7.0
Sarawak,Bahagian Kuching,2024Q4,flat,8.0,1100000.0,137500.0,135000.0,107500.0,166250.0,8.0,8.0
Sarawak,Bahagian Kuching,2024Q4,low_cost_flat,13.0,1070000.0,82307.69,75000.0,70000.0,80000.0,13.0,13.0
Sarawak,Bahagian Kuching,2024Q4,low_cost_house,6.0,1120000.0,186666.67,190000.0,186250.0,212500.0,6.0,6.0
Sarawak,Bahagian Kuching,2024Q4,semi_detached,12.0,7937000.0,661416.67,655000.0,537500.0,732750.0,0.0,3.0
Sarawak,Bahagian Kuching,2024Q4,terrace,46.0,20023000.0,435282.61,430000.0,361250.0,504500.0,8.0,34.0
Sarawak,Bahagian Kuching,2024Q4,townhouse,2.0,1125000.0,562500.0,562500.0,518750.0,606250.0,0.0,1.0
Sarawak,Bahagian Kuching,2025Q1,all,99.0,45845000.0,463080.81,400000.0,250000.0,609000.0,31.0,67.0
Sarawak,Bahagian Kuching,2025Q1,cluster,1.0,250000.0,250000.0,250000.0,250000.0,250000.0,1.0,1.0
Sarawak,Bahagian Kuching,2025Q1,condo,17.0,8098000.0,476352.94,450000.0,320000.0,600000.0,4.0,10.0
Sarawak,Bahagian Kuching,2025Q1,detached,6.0,3852000.0,642000.0,430000.0,182500.0,940000.0,2.0,4.0
Sarawak,Bahagian Kuching,2025Q1,flat,3.0,360000.0,120000.0,130000.0,115000.0,130000.0,3.0,3.0
Sarawak,Bahagian Kuching,2025Q1,low_cost_flat,6.0,576000.0,96000.0,89000.0,82000.0,90000.0,6.0,6.0
Sarawak,Bahagian Kuching,2025Q1,low_cost_house,9.0,2147000.0,238555.56,235000.0,219000.0,250000.0,8.0,9.0
Sarawak,Bahagian Kuching,2025Q1,semi_detached,9.0,7830000.0,870000.0,790000.0,750000.0,850000.0,0.0,1.0
Sarawak,Bahagian Kuching,2025Q1,terrace,48.0,22732000.0,473583.33,420000.0,338000.0,570000.0,7.0,33.0
Sarawak,Bahagian Kuching,2025Q2,all,128.0,63248000.0,494125.0,400000.0,270000.0,600000.0,43.0,86.0
Sarawak,Bahagian Kuching,2025Q2,cluster,1.0,398000.0,398000.0,398000.0,398000.0,398000.0,0.0,1.0
Sarawak,Bahagian Kuching,2025Q2,condo,32.0,12660000.0,395625.0,412500.0,271500.0,524500.0,11.0,23.0
Sarawak,Bahagian Kuching,2025Q2,detached,8.0,7361000.0,920125.0,839000.0,375000.0,1275000.0,2.0,3.0
Sarawak,Bahagian Kuching,2025Q2,flat,9.0,1398000.0,155333.33,145000.0,120000.0,180000.0,9.0,9.0
Sarawak,Bahagian Kuching,2025Q2,low_cost_flat,3.0,250000.0,83333.33,85000.0,82500.0,85000.0,3.0,3.0
Sarawak,Bahagian Kuching,2025Q2,low_cost_house,11.0,2869000.0,260818.18,270000.0,225000.0,294000.0,10.0,11.0
Sarawak,Bahagian Kuching,2025Q2,semi_detached,13.0,13819000.0,1063000.0,850000.0,670000.0,1550000.0,0.0,1.0
Sarawak,Bahagian Kuching,2025Q2,terrace,50.0,23843000.0,476860.0,425000.0,347000.0,572500.0,8.0,35.0
Sarawak,Bahagian Kuching,2025Q2,townhouse,1.0,650000.0,650000.0,650000.0,650000.0,650000.0,0.0,0.0
Sarawak,Bahagian Kuching,2025Q3,all,122.0,58292000.0,477803.28,387500.0,280000.0,497250.0,37.0,94.0
Sarawak,Bahagian Kuching,2025Q3,condo,28.0,10447000.0,373107.14,380000.0,255750.0,493500.0,10.0,21.0
Sarawak,Bahagian Kuching,2025Q3,detached,6.0,8318000.0,1386333.33,265000.0,192500.0,703500.0,4.0,4.0
Sarawak,Bahagian Kuching,2025Q3,flat,5.0,518000.0,103600.0,103000.0,80000.0,125000.0,5.0,5.0
Sarawak,Bahagian Kuching,2025Q3,low_cost_flat,1.0,85000.0,85000.0,85000.0,85000.0,85000.0,1.0,1.0
Sarawak,Bahagian Kuching,2025Q3,low_cost_house,8.0,2050000.0,256250.0,250000.0,240000.0,280000.0,8.0,8.0
Sarawak,Bahagian Kuching,2025Q3,semi_detached,16.0,11094000.0,693375.0,574000.0,493500.0,850000.0,0.0,6.0
Sarawak,Bahagian Kuching,2025Q3,terrace,56.0,24822000.0,443250.0,387500.0,350000.0,482500.0,9.0,47.0
Sarawak,Bahagian Kuching,2025Q3,townhouse,2.0,958000.0,479000.0,479000.0,474500.0,483500.0,0.0,2.0
Sarawak,Bahagian Kuching,2025Q4,all,132.0,60464000.0,458060.61,385000.0,245000.0,632500.0,43.0,88.0
Sarawak,Bahagian Kuching,2025Q4,condo,38.0,15177000.0,399394.74,377500.0,150000.0,562500.0,14.0,27.0
Sarawak,Bahagian Kuching,2025Q4,detached,13.0,6443000.0,495615.38,400000.0,220000.0,450000.0,5.0,10.0
Sarawak,Bahagian Kuching,2025Q4,flat,2.0,225000.0,112500.0,112500.0,96250.0,128750.0,2.0,2.0
Sarawak,Bahagian Kuching,2025Q4,low_cost_flat,7.0,662000.0,94571.43,80000.0,72500.0,94500.0,7.0,7.0
Sarawak,Bahagian Kuching,2025Q4,low_cost_house,7.0,1692000.0,241714.29,245000.0,228500.0,250000.0,6.0,7.0
Sarawak,Bahagian Kuching,2025Q4,semi_detached,16.0,12556000.0,784750.0,800000.0,656000.0,965000.0,0.0,3.0
Sarawak,Bahagian Kuching,2025Q4,terrace,48.0,23039000.0,479979.17,400000.0,329500.0,580000.0,9.0,32.0
Sarawak,Bahagian Kuching,2025Q4,townhouse,1.0,670000.0,670000.0,670000.0,670000.0,670000.0,0.0,0.0
Sarawak,Bahagian Kuching,2026Q1,all,87.0,40522000.0,465770.11,410000.0,221500.0,576000.0,29.0,58.0
Sarawak,Bahagian Kuching,2026Q1,condo,19.0,8222000.0,432736.84,385000.0,237500.0,475000.0,7.0,15.0
Sarawak,Bahagian Kuching,2026Q1,detached,5.0,381000.0,76200.0,63000.0,40000.0,120000.0,5.0,5.0
Sarawak,Bahagian Kuching,2026Q1,flat,4.0,470000.0,117500.0,110000.0,95000.0,132500.0,4.0,4.0
Sarawak,Bahagian Kuching,2026Q1,low_cost_flat,2.0,148000.0,74000.0,74000.0,71000.0,77000.0,2.0,2.0
Sarawak,Bahagian Kuching,2026Q1,low_cost_house,9.0,1735000.0,192777.78,195000.0,156000.0,240000.0,8.0,9.0
Sarawak,Bahagian Kuching,2026Q1,semi_detached,16.0,14248000.0,890500.0,725000.0,522500.0,1100000.0,0.0,4.0
Sarawak,Bahagian Kuching,2026Q1,terrace,32.0,15318000.0,478687.5,494500.0,358750.0,595500.0,3.0,19.0
Sarawak,Bahagian Kuching,2026Q2,all,98.0,42883000.0,437581.63,399000.0,202500.0,591250.0,41.0,66.0
Sarawak,Bahagian Kuching,2026Q2,condo,24.0,8942000.0,372583.33,293000.0,172250.0,572500.0,13.0,16.0
Sarawak,Bahagian Kuching,2026Q2,detached,5.0,3025000.0,605000.0,250000.0,75000.0,1250000.0,3.0,3.0
Sarawak,Bahagian Kuching,2026Q2,flat,4.0,502000.0,125500.0,131000.0,120000.0,136500.0,4.0,4.0
Sarawak,Bahagian Kuching,2026Q2,low_cost_flat,6.0,612000.0,102000.0,85000.0,58750.0,92500.0,6.0,6.0
Sarawak,Bahagian Kuching,2026Q2,low_cost_house,8.0,1650000.0,206250.0,212500.0,180000.0,232500.0,8.0,8.0
Sarawak,Bahagian Kuching,2026Q2,semi_detached,14.0,10595000.0,756785.71,675000.0,531000.0,842500.0,1.0,3.0
Sarawak,Bahagian Kuching,2026Q2,terrace,36.0,16827000.0,467416.67,440000.0,357500.0,561000.0,6.0,26.0
Sarawak,Bahagian Kuching,2026Q2,townhouse,1.0,730000.0,730000.0,730000.0,730000.0,730000.0,0.0,0.0
Sarawak,Bahagian Limbang,2024Q1,all,15.0,4325000.0,288333.33,270000.0,120000.0,450000.0,8.0,14.0
Sarawak,Bahagian Limbang,2024Q1,detached,1.0,650000.0,650000.0,650000.0,650000.0,650000.0,0.0,0.0
Sarawak,Bahagian Limbang,2024Q1,low_cost_house,6.0,588000.0,98000.0,115000.0,61250.0,120000.0,6.0,6.0
Sarawak,Bahagian Limbang,2024Q1,semi_detached,1.0,250000.0,250000.0,250000.0,250000.0,250000.0,1.0,1.0
Sarawak,Bahagian Limbang,2024Q1,terrace,7.0,2837000.0,405285.71,450000.0,360000.0,455000.0,1.0,7.0
Sarawak,Bahagian Limbang,2024Q2,all,19.0,6193000.0,325947.37,305000.0,210000.0,400000.0,9.0,18.0
Sarawak,Bahagian Limbang,2024Q2,low_cost_house,3.0,400000.0,133333.33,120000.0,105000.0,155000.0,3.0,3.0
Sarawak,Bahagian Limbang,2024Q2,semi_detached,7.0,3180000.0,454285.71,450000.0,382500.0,500000.0,1.0,6.0
Sarawak,Bahagian Limbang,2024Q2,terrace,9.0,2613000.0,290333.33,295000.0,220000.0,373000.0,5.0,9.0
Sarawak,Bahagian Limbang,2024Q3,all,15.0,4249000.0,283266.67,250000.0,193000.0,382500.0,9.0,15.0
Sarawak,Bahagian Limbang,2024Q3,low_cost_house,3.0,513000.0,171000.0,180000.0,153500.0,193000.0,3.0,3.0
Sarawak,Bahagian Limbang,2024Q3,semi_detached,3.0,1340000.0,446666.67,460000.0,430000.0,470000.0,0.0,3.0
Sarawak,Bahagian Limbang,2024Q3,terrace,9.0,2396000.0,266222.22,250000.0,225000.0,330000.0,6.0,9.0
Sarawak,Bahagian Limbang,2024Q4,all,7.0,1469000.0,209857.14,128000.0,80500.0,357500.0,5.0,7.0
Sarawak,Bahagian Limbang,2024Q4,low_cost_house,2.0,248000.0,124000.0,124000.0,122000.0,126000.0,2.0,2.0
Sarawak,Bahagian Limbang,2024Q4,terrace,5.0,1221000.0,244200.0,295000.0,41000.0,420000.0,3.0,5.0
Sarawak,Bahagian Limbang,2025Q1,all,6.0,1715000.0,285833.33,270000.0,217500.0,352500.0,4.0,6.0
Sarawak,Bahagian Limbang,2025Q1,condo,1.0,95000.0,95000.0,95000.0,95000.0,95000.0,1.0,1.0
Sarawak,Bahagian Limbang,2025Q1,terrace,5.0,1620000.0,324000.0,300000.0,240000.0,370000.0,3.0,5.0
Sarawak,Bahagian Limbang,2025Q2,all,4.0,1410000.0,352500.0,380000.0,282500.0,450000.0,1.0,4.0
Sarawak,Bahagian Limbang,2025Q2,low_cost_house,1.0,200000.0,200000.0,200000.0,200000.0,200000.0,1.0,1.0
Sarawak,Bahagian Limbang,2025Q2,terrace,3.0,1210000.0,403333.33,450000.0,380000.0,450000.0,0.0,3.0
